"id","time","out","outeq","state","state_index","spp_index"
"23",23.75,47.3707473163243,1,229.942740437881,2,0
"23",27.3,37.9800196173675,1,0,0,0
"23",27.3,37.9800196173675,1,341.820176556307,1,0
"23",27.3,37.9800196173675,1,262.439192964923,2,0
"24",24.25,38.8327584466729,1,0,0,0
"24",24.25,38.8327584466729,1,349.494826020056,1,0
"24",24.25,38.8327584466729,1,299.598177197527,2,0
"24",26.25,89.732346641963,1,0,0,0
"24",26.25,89.732346641963,1,807.591119777667,1,0
"24",26.25,89.732346641963,1,301.626474081559,2,0
"24",31.8,72.2249439711969,1,0,0,0
"24",31.8,72.2249439711969,1,650.024495740772,1,0
"24",31.8,72.2249439711969,1,500.987674000814,2,0
"26",23,28.4740094946886,1,0,0,0
"26",23,28.4740094946886,1,256.266085452197,1,0
"26",23,28.4740094946886,1,219.667365096445,2,0
"26",23.75,80.2604203358494,1,0,0,0
"26",23.75,80.2604203358494,1,722.343783022645,1,0
"26",23.75,80.2604203358494,1,240.559300505424,2,0
"26",24.2,75.6315368539436,1,0,0,0
"26",24.2,75.6315368539436,1,680.683831685493,1,0
"26",24.2,75.6315368539436,1,269.952970905393,2,0
"26",24.25,75.1634497128808,1,0,0,0
"26",24.25,75.1634497128808,1,676.471047415927,1,0
"26",24.25,75.1634497128808,1,272.846311652749,2,0
"26",25.4,140.95539202032,1,0,0,0
"26",25.4,140.95539202032,1,1268.59852818288,1,0
"26",25.4,140.95539202032,1,426.797078033385,2,0
"26",25.75,161.608981257821,1,0,0,0
"26",25.75,161.608981257821,1,1454.48083132039,1,0
"26",25.75,161.608981257821,1,472.85443307454,2,0
"26",26.5,171.186407359689,1,0,0,0
"26",26.5,171.186407359689,1,1540.6776662372,1,0
"26",26.5,171.186407359689,1,590.586186159816,2,0
"26",27,161.1871482765,1,0,0,0
"26",27,161.1871482765,1,1450.6843344885,1,0
"26",27,161.1871482765,1,651.523591407901,2,0
"26",28.3,261.420493379511,1,0,0,0
"26",28.3,261.420493379511,1,2352.7844404156,1,0
"26",28.3,261.420493379511,1,855.777736742064,2,0
"26",30,217.566747220341,1,0,0,0
"26",30,217.566747220341,1,1958.10072498307,1,0
"26",30,217.566747220341,1,1109.28032750093,2,0
"26",30.7,205.804299201231,1,0,0,0
"26",30.7,205.804299201231,1,1852.23869281108,1,0
"26",30.7,205.804299201231,1,1163.33475191969,2,0
"26",30.75,205.062335437708,1,0,0,0
"26",30.75,205.062335437708,1,1845.56101893938,1,0
"26",30.75,205.062335437708,1,1166.41735997712,2,0
"26",32,189.762467875735,1,0,0,0
"26",32,189.762467875735,1,1707.86221088162,1,0
"26",32,189.762467875735,1,1217.95574330159,2,0
"26",32.4,185.915662500833,1,0,0,0
"26",32.4,185.915662500833,1,1673.2409625075,1,0
"26",32.4,185.915662500833,1,1226.28434476592,2,0
"26",35,168.057726057862,1,0,0,0
"26",35,168.057726057862,1,1512.51953452076,1,0
"26",35,168.057726057862,1,1226.69109633002,2,0
"27",24.5,38.6298637875052,1,0,0,0
"27",24.5,38.6298637875052,1,347.668774087547,1,0
"27",24.5,38.6298637875052,1,298.035247268305,2,0
"27",25.5,104.839644121655,1,0,0,0
"27",25.5,104.839644121655,1,943.556797094895,1,0
"27",25.5,104.839644121655,1,369.88601607276,2,0
"27",30,74.4441914618989,1,0,0,0
"27",30,74.4441914618989,1,669.99772315709,1,0
"27",30,74.4441914618989,1,507.834542888599,2,0
"28",25,38.2272907290519,1,0,0,0
"28",25,38.2272907290519,1,344.045616561467,1,0
"28",25,38.2272907290519,1,294.933466035921,2,0
"28",26.25,103.635370811984,1,0,0,0
"28",26.25,103.635370811984,1,932.71833730786,1,0
"28",26.25,103.635370811984,1,369.704679569004,2,0
"28",30.9,73.3146949316007,1,0,0,0
"28",30.9,73.3146949316007,1,659.832254384406,1,0
"28",30.9,73.3146949316007,1,504.47313866455,2,0
"29",24.25,27.7376846047664,1,0,0,0
"29",24.25,27.7376846047664,1,249.639161442897,1,0
"29",24.25,27.7376846047664,1,213.998697998233,2,0
"29",25.5,73.1798809049263,1,0,0,0
"29",25.5,73.1798809049263,1,658.618928144336,1,0
"29",25.5,73.1798809049263,1,276.264450362672,2,0
"29",25.8,70.6893916524197,1,0,0,0
"29",25.8,70.6893916524197,1,636.204524871777,1,0
"29",25.8,70.6893916524197,1,291.12809666494,2,0
"29",27.6,103.305968112974,1,0,0,0
"29",27.6,103.305968112974,1,929.753713016767,1,0
"29",27.6,103.305968112974,1,433.669876931814,2,0
"29",31.5,78.5774173635571,1,0,0,0
"29",31.5,78.5774173635571,1,707.196756272014,1,0
"29",31.5,78.5774173635571,1,535.432578347529,2,0
"29",32.6,75.2416614619601,1,0,0,0
"29",32.6,75.2416614619601,1,677.174953157641,1,0
"29",32.6,75.2416614619601,1,535.869755068107,2,0
"3",22,40.7084547881821,1,0,0,0
"3",22,40.7084547881821,1,366.376093093639,1,0
"3",22,40.7084547881821,1,314.030317180539,2,0
"3",23.6,102.315984159141,1,0,0,0
"3",23.6,102.315984159141,1,920.843857432272,1,0
"3",23.6,102.315984159141,1,410.308174048819,2,0
"3",26.1,82.8123329890685,1,0,0,0
"3",26.1,82.8123329890685,1,745.310996901617,1,0
"3",26.1,82.8123329890685,1,506.026283918139,2,0
"3",27,147.068593607483,1,0,0,0
"3",27,147.068593607483,1,1323.61734246735,1,0
"3",27,147.068593607483,1,585.779935666064,2,0
"3",29.2,121.180625313537,1,0,0,0
"3",29.2,121.180625313537,1,1090.62562782183,1,0
"3",29.2,121.180625313537,1,716.725864810124,2,0
"3",32.7,103.013225239889,1,0,0,0
"3",32.7,103.013225239889,1,927.119027159,1,0
"3",32.7,103.013225239889,1,744.500504173207,2,0
"30",24.2,27.7667621102124,1,0,0,0
"30",24.2,27.7667621102124,1,249.900858991911,1,0
"30",24.2,27.7667621102124,1,214.222664312871,2,0
"30",24.2,27.7667621102124,1,0,0,0
"30",24.2,27.7667621102124,1,249.900858991911,1,0
"30",24.2,27.7667621102124,1,214.222664312871,2,0
"30",25.25,122.453110051764,1,0,0,0
"30",25.25,122.453110051764,1,1102.07799046588,1,0
"30",25.25,122.453110051764,1,324.145459098153,2,0
"30",25.4,119.809694792101,1,0,0,0
"30",25.4,119.809694792101,1,1078.28725312891,1,0
"30",25.4,119.809694792101,1,341.577456672036,2,0
"30",26.8,101.115178595864,1,0,0,0
"30",26.8,101.115178595864,1,910.036607362774,1,0
"30",26.8,101.115178595864,1,456.092643169297,2,0
"30",30.75,110.365033786295,1,0,0,0
"30",30.75,110.365033786295,1,993.285304076653,1,0
"30",30.75,110.365033786295,1,698.629852636967,2,0
"30",31,108.88100139113,1,0,0,0
"30",31,108.88100139113,1,979.929012520166,1,0
"30",31,108.88100139113,1,702.39488227808,2,0
"30",31.2,107.764860939768,1,0,0,0
"30",31.2,107.764860939768,1,969.883748457912,1,0
"30",31.2,107.764860939768,1,704.857892426452,2,0
"30",33.3,98.8045329168785,1,0,0,0
"30",33.3,98.8045329168785,1,889.240796251906,1,0
"30",33.3,98.8045329168785,1,709.846644660416,2,0
"31",23.5,28.1771168294562,1,0,0,0
"31",23.5,28.1771168294562,1,253.594051465106,1,0
"31",23.5,28.1771168294562,1,217.382471928421,2,0
"31",25,76.0743058574958,1,0,0,0
"31",25,76.0743058574958,1,684.668752717462,1,0
"31",25,76.0743058574958,1,259.949146047345,2,0
"31",25.4,104.735104784676,1,0,0,0
"31",25.4,104.735104784676,1,942.615943062086,1,0
"31",25.4,104.735104784676,1,289.89917293189,2,0
"31",26.1,115.06830536299,1,0,0,0
"31",26.1,115.06830536299,1,1035.61474826691,1,0
"31",26.1,115.06830536299,1,368.048535770384,2,0
"31",29.4,85.0467293439894,1,0,0,0
